phase,paper_id,search_time,paper_time,graph_time,external_calls
cold,W3041971333,2.251760244369507,0.947458028793335,8.08018159866333,7
cold,W4366548330,1.0170009136199951,1.0053277015686035,9.696051120758057,8
cold,W4319790168,2.698073625564575,1.0106842517852783,6.837069749832153,6
cold,W3081389081,2.2087795734405518,0.9724600315093994,8.829534530639648,8
cold,W3119676664,0.5858721733093262,1.7330951690673828,8.504457950592041,7
cold,W2810840719,2.1246590614318848,0.6668496131896973,8.48525619506836,8
cold,W4290716979,2.6068687438964844,0.943406343460083,7.051612138748169,6
cold,W4392773210,2.4882538318634033,0.8988423347473145,6.2074079513549805,6
cold,W2955877667,2.1184284687042236,0.7567353248596191,4.091196060180664,4
cold,W2618694529,2.42679500579834,0.7558138370513916,6.198811292648315,6
cold,W2911290743,1.7375812530517578,0.8975358009338379,5.763092994689941,8
cold,W3118813946,2.018385887145996,0.9764306545257568,4.764854192733765,8
cold,W3003802619,2.4960403442382812,0.8385982513427734,5.641149044036865,8
cold,W2980856918,2.157226085662842,0.9118118286132812,4.506614923477173,5
cold,W3087318293,2.2660317420959473,0.9329392910003662,5.863479852676392,8
cold,W3136960503,2.7455949783325195,1.0874755382537842,6.083895206451416,7
cold,W4292731246,2.0591394901275635,0.878171443939209,4.7961649894714355,6
cold,W2883929540,2.11043643951416,1.1882972717285156,5.7024030685424805,7
cold,W3119394424,1.739485502243042,0.9179155826568604,4.744757413864136,7
cold,W4281692409,2.080935001373291,0.9150307178497314,5.144250154495239,8
cold,W4386827556,1.009864091873169,0.912031888961792,4.554369688034058,6
cold,W2883147591,1.197343111038208,0.901822566986084,5.88434624671936,7
cold,W2944176689,2.4163355827331543,0.6314210891723633,6.777004718780518,5
cold,W3032875465,3.0113203525543213,0.9019722938537598,5.454604864120483,5
cold,W4389210056,2.5377357006073,0.9189581871032715,8.274235486984253,8
cold,W4319304408,2.2726974487304688,0.9121406078338623,5.6186745166778564,8
cold,W4214622289,2.8932156562805176,0.9093379974365234,5.65071964263916,6
cold,W3013207429,2.0619876384735107,0.8724973201751709,6.83097767829895,8
cold,W4392452991,2.3243048191070557,0.986140251159668,8.51774287223816,8
cold,W3120515101,1.8946404457092285,0.9352536201477051,8.789726495742798,8
cold,W4220926968,2.0489118099212646,0.9277420043945312,6.374707460403442,6
cold,W3102469298,2.315474510192871,1.1462478637695312,4.848938941955566,4
cold,W4321434840,2.1414105892181396,0.9683892726898193,7.214392185211182,7
cold,W3047117292,2.1389806270599365,0.8870804309844971,7.55954384803772,7
cold,W3045742910,2.828587055206299,1.0862016677856445,8.269291162490845,8
cold,W2998528801,2.3993191719055176,0.859849214553833,6.7236411571502686,6
cold,W2129618861,2.357903242111206,0.7397885322570801,5.710251092910767,5
cold,W2896640274,2.177431344985962,0.9122264385223389,7.018350601196289,7
cold,W3149084432,2.273984432220459,0.8701930046081543,8.192277669906616,8
cold,W4321605350,2.8984508514404297,0.8856117725372314,3.9612534046173096,4
cold,W4401806686,1.3744456768035889,0.9769768714904785,7.252783298492432,7
cold,W3171849353,2.8003368377685547,0.9022350311279297,6.2479047775268555,6
cold,W3083992516,2.959604024887085,1.2552552223205566,3.0404951572418213,1
cold,W4212771144,2.05495548248291,0.9086236953735352,3.042888879776001,2
cold,W2019004430,2.6640915870666504,0.7323720455169678,7.236118793487549,8
cold,W4390175962,2.520587921142578,0.8998816013336182,6.695258855819702,7
cold,W3136366794,2.231595754623413,0.8962218761444092,6.816409349441528,7
cold,W4380319827,2.291529893875122,0.9237046241760254,6.254029273986816,6
cold,W2996541402,3.507909059524536,0.9852921962738037,5.280044794082642,5
cold,W4406026056,0.5949234962463379,0.9739317893981934,6.7744152545928955,7
cold,W4287834747,2.147834062576294,0.8607447147369385,7.266964912414551,7
cold,W4386624058,2.41294264793396,0.9013352394104004,10.238302230834961,8
cold,W2956792022,2.251952648162842,0.9131934642791748,6.87164831161499,7
cold,W4285105424,2.266343832015991,0.9023537635803223,7.559154272079468,8
cold,W3042622118,2.27875018119812,0.9036924839019775,7.832763433456421,8
cold,W3130937151,3.111591339111328,0.8721206188201904,4.294738292694092,3
cold,W4386417345,1.9099023342132568,0.9089698791503906,3.751728057861328,4
cold,W4200045082,2.133150339126587,0.9719319343566895,5.576157093048096,5
cold,W4366989525,2.1299328804016113,0.995133638381958,5.9767820835113525,6
cold,W4214807058,1.983696460723877,0.9400975704193115,7.099108934402466,7
cold,W2773381986,2.628004312515259,0.9162626266479492,5.47352147102356,6
cold,W4385303098,2.620076894760132,0.7047085762023926,4.065180063247681,6
cold,W4385416665,1.6511995792388916,0.9424293041229248,5.438967227935791,6
cold,W4377966413,3.400519609451294,0.8964481353759766,7.400729656219482,7
cold,W2895144199,2.2562129497528076,0.7110226154327393,7.945491075515747,7
cold,W2969075152,2.185492992401123,0.8790004253387451,7.5525524616241455,8
cold,W4293731327,2.164013385772705,0.9238958358764648,5.519676208496094,6
cold,W3081095512,2.1730756759643555,0.9001009464263916,5.494240045547485,5
cold,W2998697825,2.458306312561035,0.9256985187530518,7.595600843429565,8
cold,W2170408876,2.0585031509399414,0.9893805980682373,7.55977725982666,8
cold,W2991138092,2.910928249359131,0.8869125843048096,5.631304502487183,5
